Node1,Effect,Node2,Type
Node657,-1,Node915,none
Node657,-1,Node938,none
Node657,-1,Node941,none
Node657,-1,Node952,none
Node657,1,Node963,none
Node657,-1,Node973,none
Node657,-1,Node976,none
Node657,-1,Node979,none
Node657,-1,Node981,none
Node657,1,Node991,none
Node657,-1,Node998,none
Node658,-1,Node676,none
Node658,1,Node683,none
Node658,1,Node693,none
Node658,1,Node707,none
Node658,1,Node717,none
Node658,-1,Node721,none
Node658,-1,Node726,none
Node658,-1,Node740,none
Node658,-1,Node746,none
Node658,-1,Node752,none
Node658,1,Node765,none
Node658,1,Node773,none
Node658,-1,Node775,none
Node658,-1,Node784,none
Node658,-1,Node788,none
Node658,-1,Node811,none
Node658,1,Node824,none
Node658,-1,Node842,none
Node658,1,Node857,none
Node658,-1,Node868,none
Node658,-1,Node874,none
Node658,-1,Node877,none
Node658,1,Node882,none
Node658,-1,Node885,none
Node658,1,Node890,target
Node658,-1,Node894,none
Node658,1,Node915,none
Node658,-1,Node966,none
Node658,-1,Node972,none
Node658,-1,Node974,none
Node658,-1,Node978,none
Node658,1,Node986,none
Node658,-1,Node991,none
Node658,-1,Node994,none
Node658,1,Node996,none
Node659,-1,Node670,none
Node659,1,Node684,none
Node659,-1,Node704,none
Node659,1,Node712,none
Node659,-1,Node727,none
Node659,-1,Node729,none
Node659,-1,Node739,none
Node659,-1,Node756,none
Node659,1,Node758,none
Node659,-1,Node786,none
Node659,1,Node801,none
Node659,1,Node805,none
Node659,-1,Node807,none
Node659,-1,Node814,none
Node659,1,Node827,none
Node659,-1,Node832,none
Node659,-1,Node839,none
Node659,1,Node843,none
Node659,1,Node852,none
Node659,-1,Node858,none
Node659,1,Node865,none
Node659,-1,Node870,none
Node659,-1,Node887,source
Node659,-1,Node902,none
Node659,1,Node909,none
Node659,1,Node920,none
Node659,1,Node962,none
Node659,-1,Node982,none
Node659,-1,Node990,none
Node660,1,Node663,none
Node660,1,Node664,none
Node660,1,Node668,none
Node660,1,Node676,none
Node660,-1,Node678,none
Node660,-1,Node705,none
Node660,1,Node709,none
Node660,1,Node714,none
Node660,1,Node716,none
Node660,1,Node717,none
Node660,1,Node718,none
Node660,1,Node719,none
Node660,-1,Node733,none
Node660,-1,Node740,none
Node660,-1,Node759,none
Node660,-1,Node790,none
Node660,1,Node798,none
Node660,-1,Node799,none
Node660,1,Node802,none
Node660,-1,Node803,none
Node660,-1,Node808,none
Node660,-1,Node811,none
Node660,-1,Node812,none
Node660,-1,Node832,none
Node660,-1,Node841,none
Node660,-1,Node843,none
Node660,-1,Node846,none
Node660,1,Node861,none
Node660,-1,Node877,none
Node660,1,Node885,none
Node660,1,Node889,none
Node660,-1,Node890,target
Node660,-1,Node896,none
Node660,1,Node900,none
Node660,1,Node909,none
Node660,1,Node928,none
Node660,-1,Node950,none
Node660,1,Node954,none
Node660,-1,Node956,none
Node660,-1,Node968,none
Node660,-1,Node980,none
Node660,-1,Node986,none
Node660,1,Node987,none
Node661,1,Node665,none
Node661,1,Node680,none
Node661,1,Node684,none
Node661,1,Node713,none
Node661,-1,Node715,none
Node661,-1,Node716,none
Node661,1,Node743,none
Node661,1,Node745,none
Node661,-1,Node751,none
Node661,1,Node765,none
Node661,1,Node769,none
Node661,1,Node778,none
Node661,-1,Node786,none
Node661,1,Node788,none
Node661,-1,Node813,none
Node661,1,Node840,none
Node661,-1,Node852,none
Node661,1,Node871,none
Node661,-1,Node874,none
Node661,-1,Node888,none
Node661,-1,Node889,none
Node661,1,Node893,none
Node661,1,Node908,none
Node661,-1,Node920,none
Node661,-1,Node921,none
Node661,-1,Node934,none
Node661,1,Node936,none
Node661,-1,Node949,none
Node661,1,Node963,none
Node661,1,Node975,none
Node661,-1,Node980,none
Node661,-1,Node989,none
Node662,1,Node663,none
Node662,-1,Node666,none
Node662,1,Node672,none
Node662,1,Node695,none
Node662,-1,Node706,none
Node662,-1,Node726,none
Node662,1,Node732,none
Node662,-1,Node735,none
Node662,-1,Node744,none
Node662,-1,Node763,none
Node662,-1,Node772,none
Node662,-1,Node794,none
Node662,-1,Node803,none
Node662,1,Node824,none
Node662,-1,Node831,none
Node662,-1,Node844,none
Node662,-1,Node846,none
Node662,-1,Node848,none
Node662,1,Node863,none
Node662,-1,Node865,none
Node662,-1,Node867,none
Node662,1,Node870,none
Node662,-1,Node872,none
Node662,-1,Node876,none
Node662,-1,Node899,none
Node662,-1,Node923,none
Node662,-1,Node947,none
Node662,1,Node961,none
Node662,-1,Node964,none
Node662,1,Node969,none
Node662,1,Node976,none
Node662,-1,Node977,none
Node662,1,Node987,none
Node662,1,Node998,none
Node663,-1,Node696,none
Node663,-1,Node703,none
Node663,1,Node719,none
Node663,1,Node744,none
Node663,1,Node753,none
Node663,-1,Node760,none
Node663,1,Node761,none
Node663,1,Node764,none
Node663,1,Node781,none
Node663,-1,Node783,none
Node663,-1,Node809,none
Node663,-1,Node822,none
Node663,1,Node830,none
Node663,-1,Node842,none
Node663,1,Node859,none
Node663,-1,Node883,none
Node663,1,Node907,none
Node663,1,Node915,none
Node663,-1,Node919,none
Node663,-1,Node932,none
Node663,1,Node934,none
Node663,-1,Node968,none
Node663,-1,Node993,none
Node664,-1,Node669,none
Node664,-1,Node673,none
Node664,-1,Node675,none
Node664,1,Node678,none
Node664,1,Node682,none
Node664,1,Node685,none
Node664,-1,Node689,none
Node664,1,Node697,none
Node664,1,Node698,none
Node664,-1,Node700,none
Node664,1,Node702,none
Node664,-1,Node707,none
Node664,1,Node710,none
Node664,1,Node720,none
Node664,1,Node723,none
Node664,-1,Node738,none
Node664,-1,Node771,none
Node664,1,Node801,none
Node664,-1,Node803,none
Node664,-1,Node811,none
Node664,1,Node813,none
Node664,-1,Node827,none
Node664,-1,Node835,none
Node664,1,Node840,none
Node664,-1,Node858,none
Node664,-1,Node869,none
Node664,-1,Node881,none
Node664,-1,Node883,none
Node664,-1,Node887,source
Node664,1,Node890,target
Node664,-1,Node902,none
Node664,-1,Node905,none
Node664,1,Node925,none
Node664,-1,Node929,none
Node664,-1,Node932,none
Node664,-1,Node939,none
Node664,-1,Node944,none
Node664,1,Node947,none
Node664,-1,Node950,none
Node664,1,Node951,none
Node664,-1,Node964,none
Node664,-1,Node990,none
Node665,-1,Node669,none
Node665,1,Node671,none
Node665,-1,Node673,none
Node665,-1,Node695,none
Node665,1,Node701,none
Node665,1,Node702,none
Node665,1,Node703,none
Node665,1,Node738,none
Node665,1,Node748,none
Node665,-1,Node752,none
Node665,1,Node761,none
Node665,-1,Node767,none
Node665,1,Node775,none
Node665,1,Node776,none
Node665,-1,Node780,none
Node665,-1,Node782,none
Node665,1,Node784,none
Node665,1,Node786,none
Node665,-1,Node787,none
Node665,-1,Node806,none
Node665,1,Node811,none
Node665,-1,Node831,none
Node665,1,Node839,none
Node665,-1,Node882,none
Node665,-1,Node914,none
Node665,-1,Node944,none
Node665,1,Node952,none
Node665,1,Node958,none
Node665,-1,Node963,none
Node665,1,Node969,none
Node665,1,Node979,none
Node666,-1,Node672,none
Node666,1,Node692,none
Node666,-1,Node699,none
Node666,1,Node711,none
Node666,1,Node717,none
Node666,1,Node726,none
Node666,-1,Node735,none
Node666,-1,Node737,none
Node666,-1,Node746,none
Node666,1,Node769,none
Node666,-1,Node788,none
Node666,1,Node797,none
Node666,-1,Node816,none
Node666,-1,Node841,none
Node666,1,Node842,none
Node666,1,Node845,none
Node666,-1,Node858,none
Node666,1,Node868,none
Node666,1,Node878,none
Node666,1,Node880,none
Node666,-1,Node931,none
Node666,-1,Node939,none
Node666,1,Node944,none
Node666,-1,Node951,none
Node666,1,Node999,none
Node667,-1,Node674,none
Node667,1,Node690,none
Node667,-1,Node693,none
Node667,1,Node704,none
Node667,1,Node708,none
Node667,1,Node710,none
Node667,1,Node722,none
Node667,1,Node732,none
Node667,-1,Node738,none
Node667,1,Node743,none
Node667,-1,Node750,none
Node667,-1,Node756,none
Node667,-1,Node758,none
Node667,1,Node762,none
Node667,1,Node779,none
Node667,-1,Node781,none
Node667,1,Node791,none
Node667,1,Node805,none
Node667,-1,Node808,none
Node667,-1,Node825,none
Node667,-1,Node841,none
Node667,1,Node843,none
Node667,1,Node846,none
Node667,-1,Node859,none
Node667,-1,Node870,none
Node667,1,Node879,none
Node667,1,Node896,none
Node667,1,Node923,none
Node667,1,Node931,none
Node667,-1,Node936,none
Node667,-1,Node943,none
Node667,-1,Node946,none
Node667,1,Node950,none
Node667,-1,Node975,none
Node667,-1,Node979,none
Node668,-1,Node674,none
Node668,-1,Node681,none
Node668,-1,Node693,none
Node668,-1,Node722,none
Node668,-1,Node723,none
Node668,-1,Node728,none
Node668,-1,Node735,none
Node668,1,Node751,none
Node668,1,Node772,none
Node668,1,Node775,none
Node668,-1,Node823,none
Node668,1,Node841,none
Node668,-1,Node849,none
Node668,-1,Node854,none
Node668,-1,Node857,none
Node668,1,Node861,none
Node668,-1,Node881,none
Node668,1,Node883,none
Node668,1,Node888,none
Node668,1,Node901,none
Node668,1,Node909,none
Node668,1,Node915,none
Node668,-1,Node930,none
Node668,1,Node936,none
Node668,-1,Node937,none
Node668,-1,Node948,none
Node668,1,Node951,none
Node668,1,Node958,none
Node668,1,Node963,none
Node668,-1,Node969,none
Node668,1,Node973,none
Node668,1,Node975,none
Node668,1,Node978,none
Node668,-1,Node987,none
Node668,-1,Node992,none
Node668,-1,Node996,none
Node669,1,Node670,none
Node669,-1,Node677,none
Node669,-1,Node688,none
Node669,-1,Node695,none
Node669,-1,Node704,none
Node669,-1,Node709,none
Node669,-1,Node720,none
Node669,-1,Node721,none
Node669,-1,Node731,none
Node669,1,Node737,none
Node669,1,Node739,none
Node669,-1,Node747,none
Node669,-1,Node749,none
Node669,1,Node769,none
Node669,-1,Node772,none
Node669,-1,Node778,none
Node669,-1,Node793,none
Node669,-1,Node799,none
Node669,-1,Node804,none
Node669,-1,Node814,none
Node669,1,Node818,none
Node669,-1,Node820,none
Node669,-1,Node826,none
Node669,-1,Node835,none
Node669,-1,Node843,none
Node669,-1,Node844,none
Node669,1,Node887,source
Node669,-1,Node894,none
Node669,1,Node907,none
Node669,1,Node909,none
Node669,-1,Node917,none
Node669,1,Node940,none
Node669,1,Node958,none
Node669,1,Node978,none
Node669,-1,Node996,none
Node669,-1,Node999,none
Node670,1,Node675,none
Node670,-1,Node676,none
Node670,1,Node682,none
Node670,1,Node684,none
Node670,-1,Node693,none
Node670,1,Node698,none
Node670,-1,Node700,none
Node670,-1,Node712,none
Node670,1,Node716,none
Node670,-1,Node717,none
Node670,1,Node728,none
Node670,1,Node737,none
Node670,-1,Node750,none
Node670,-1,Node768,none
Node670,-1,Node777,none
Node670,-1,Node804,none
Node670,1,Node810,none
Node670,-1,Node816,none
Node670,1,Node839,none
Node670,1,Node843,none
Node670,-1,Node846,none
Node670,1,Node854,none
Node670,-1,Node864,none
Node670,-1,Node874,none
Node670,-1,Node876,none
Node670,-1,Node879,none
Node670,-1,Node881,none
Node670,-1,Node889,none
Node670,-1,Node890,target
Node670,-1,Node907,none
Node670,1,Node910,none
Node670,1,Node919,none
Node670,-1,Node929,none
Node670,1,Node937,none
Node670,1,Node944,none
Node670,1,Node954,none
Node670,1,Node969,none
Node670,-1,Node978,none
Node670,1,Node982,none
Node670,1,Node990,none
Node671,1,Node678,none
Node671,-1,Node682,none
Node671,1,Node689,none
Node671,-1,Node691,none
Node671,-1,Node697,none
Node671,1,Node698,none
Node671,1,Node707,none
Node671,-1,Node712,none
Node671,1,Node745,none
Node671,-1,Node759,none
Node671,1,Node761,none
Node671,1,Node763,none
Node671,-1,Node773,none
Node671,-1,Node787,none
Node671,1,Node788,none
Node671,1,Node793,none
Node671,1,Node794,none
Node671,1,Node807,none
Node671,-1,Node813,none
Node671,-1,Node817,none
Node671,1,Node825,none
Node671,1,Node837,none
Node671,1,Node846,none
Node671,-1,Node861,none
Node671,1,Node862,none
Node671,1,Node868,none
Node671,-1,Node874,none
Node671,-1,Node892,none
Node671,-1,Node909,none
Node671,-1,Node924,none
Node671,-1,Node936,none
Node671,1,Node952,none
Node671,1,Node954,none
Node671,1,Node960,none
Node671,1,Node981,none
Node672,1,Node678,none
Node672,1,Node680,none
Node672,-1,Node691,none
Node672,-1,Node693,none
Node672,-1,Node703,none
Node672,-1,Node714,none
Node672,-1,Node716,none
Node672,-1,Node722,none
Node672,1,Node730,none
Node672,-1,Node736,none
Node672,1,Node738,none
Node672,-1,Node748,none
Node672,1,Node749,none
Node672,-1,Node752,none
Node672,1,Node754,none
Node672,-1,Node759,none
Node672,1,Node794,none
Node672,1,Node797,none
Node672,1,Node825,none
Node672,-1,Node845,none
Node672,-1,Node846,none
Node672,-1,Node864,none
Node672,-1,Node894,none
Node672,-1,Node907,none
Node672,-1,Node912,none
Node672,1,Node913,none
Node672,-1,Node918,none
Node672,-1,Node921,none
Node672,1,Node937,none
Node672,1,Node941,none
Node672,1,Node965,none
Node672,-1,Node972,none
Node672,1,Node981,none
Node672,-1,Node995,none
Node673,1,Node675,none
Node673,-1,Node680,none
Node673,1,Node692,none
Node673,1,Node699,none
Node673,-1,Node738,none
Node673,-1,Node741,none
Node673,1,Node773,none
Node673,1,Node780,none
Node673,-1,Node785,none
Node673,1,Node799,none
Node673,1,Node810,none
Node673,-1,Node811,none
Node673,1,Node815,none
Node673,1,Node853,none
Node673,1,Node866,none
Node673,1,Node872,none
Node673,-1,Node881,none
Node673,-1,Node895,none
Node673,1,Node897,none
Node673,-1,Node898,none
Node673,1,Node902,none
Node673,-1,Node962,none
Node673,-1,Node971,none
Node673,1,Node985,none
Node673,1,Node999,none
Node674,-1,Node688,none
Node674,1,Node696,none
Node674,-1,Node703,none
Node674,-1,Node720,none
Node674,1,Node723,none
Node674,1,Node726,none
Node674,-1,Node744,none
Node674,1,Node779,none
Node674,1,Node780,none
Node674,1,Node783,none
Node674,1,Node796,none
Node674,-1,Node811,none
Node674,1,Node822,none
Node674,1,Node823,none
Node674,1,Node828,none
Node674,1,Node834,none
Node674,1,Node835,none
Node674,-1,Node851,none
Node674,1,Node854,none
Node674,-1,Node867,none
Node674,-1,Node884,none
Node674,-1,Node891,none
Node674,-1,Node892,none
Node674,-1,Node893,none
Node674,-1,Node898,none
Node674,-1,Node911,none
Node674,1,Node920,none
Node674,1,Node932,none
Node674,-1,Node934,none
Node674,-1,Node940,none
Node674,-1,Node945,none
Node674,-1,Node949,none
Node674,1,Node951,none
Node674,1,Node955,none
Node674,-1,Node966,none
Node674,-1,Node968,none
Node674,-1,Node975,none
Node674,-1,Node989,none
Node674,-1,Node994,none
Node675,1,Node716,none
Node675,1,Node719,none
Node675,-1,Node727,none
Node675,1,Node733,none
Node675,-1,Node743,none
Node675,-1,Node772,none
Node675,-1,Node779,none
Node675,-1,Node788,none
Node675,1,Node790,none
Node675,1,Node799,none
Node675,-1,Node822,none
Node675,1,Node824,none
Node675,1,Node846,none
Node675,-1,Node848,none
Node675,1,Node857,none
Node675,1,Node858,none
Node675,1,Node872,none
Node675,1,Node890,target
Node675,1,Node893,none
Node675,1,Node929,none
Node675,-1,Node933,none
Node675,1,Node947,none
Node675,1,Node954,none
Node675,1,Node964,none
Node675,1,Node966,none
Node675,-1,Node972,none
Node675,1,Node974,none
Node675,1,Node977,none
Node675,1,Node978,none
Node675,-1,Node982,none
Node675,-1,Node988,none
Node675,-1,Node993,none
Node675,-1,Node994,none
Node676,-1,Node683,none
Node676,1,Node686,none
Node676,-1,Node706,none
Node676,-1,Node716,none
Node676,-1,Node727,none
Node676,-1,Node731,none
Node676,-1,Node738,none
Node676,-1,Node767,none
Node676,1,Node771,none
Node676,-1,Node773,none
Node676,1,Node778,none
Node676,-1,Node783,none
Node676,1,Node786,none
Node676,-1,Node791,none
Node676,-1,Node795,none
Node676,-1,Node804,none
Node676,-1,Node812,none
Node676,1,Node821,none
Node676,1,Node822,none
Node676,-1,Node831,none
Node676,1,Node841,none
Node676,-1,Node852,none
Node676,-1,Node856,none
Node676,1,Node884,none
Node676,1,Node892,none
Node676,1,Node893,none
Node676,-1,Node896,none
Node676,-1,Node904,none
Node676,-1,Node910,none
Node676,-1,Node919,none
Node676,-1,Node925,none
Node676,1,Node926,none
Node676,1,Node928,none
Node676,1,Node940,none
Node676,1,Node941,none
Node676,1,Node972,none
Node676,1,Node978,none
Node676,-1,Node983,none
Node676,-1,Node997,none
Node677,1,Node689,none
Node677,-1,Node696,none
Node677,-1,Node706,none
Node677,1,Node715,none
Node677,1,Node727,none
Node677,1,Node728,none
Node677,-1,Node745,none
Node677,-1,Node749,none
Node677,-1,Node765,none
Node677,-1,Node778,none
Node677,1,Node790,none
Node677,1,Node793,none
Node677,-1,Node803,none
Node677,1,Node807,none
Node677,-1,Node815,none
Node677,-1,Node827,none
Node677,1,Node837,none
Node677,1,Node842,none
Node677,-1,Node843,none
Node677,-1,Node869,none
Node677,1,Node908,none
Node677,1,Node932,none
Node677,-1,Node936,none
Node677,-1,Node939,none
Node677,1,Node967,none
Node677,1,Node968,none
Node677,1,Node969,none
Node677,1,Node972,none
Node677,-1,Node981,none
Node677,1,Node986,none
Node677,-1,Node991,none
Node677,-1,Node993,none
Node678,-1,Node699,none
Node678,-1,Node703,none
Node678,1,Node705,none
Node678,-1,Node709,none
Node678,1,Node713,none
Node678,-1,Node718,none
Node678,-1,Node734,none
Node678,-1,Node741,none
Node678,1,Node746,none
Node678,-1,Node748,none
Node678,-1,Node757,none
Node678,-1,Node778,none
Node678,1,Node783,none
Node678,-1,Node789,none
Node678,1,Node794,none
Node678,1,Node799,none
Node678,-1,Node803,none
Node678,-1,Node846,none
Node678,-1,Node867,none
Node678,1,Node868,none
Node678,-1,Node869,none
Node678,1,Node883,none
Node678,1,Node888,none
Node678,1,Node905,none
